1232.000000	128.000000	68.125000	-180.000000	0.000000	0.000000	320	0.361802	0	10000	0	0	0
1232.000000	128.000000	68.125000	-180.000000	0.000000	0.000000	320	0.460801	0	10000	0	0	0
1232.000000	128.000000	68.125000	-180.000000	0.000000	0.000000	320	0.559814	0	10000	0	0	0
1221.102295	128.000000	68.125000	-180.000000	0.000000	0.000000	320	0.658859	0	10000	0	0	0
1195.986572	128.000000	68.125000	-180.000000	0.000000	0.000000	320	0.747014	0	10000	0	0	0
1164.306763	128.000000	68.125000	-180.000000	0.000000	0.000000	320	0.845975	0	10000	0	0	0
1135.709473	128.000000	68.125000	-180.000000	0.000000	0.000000	320	1.944712	1	10000	0	1	0
1120.865479	128.000000	68.125000	-180.000000	0.000000	0.000000	320	1.032750	1	10000	0	1	0
1111.459473	128.000000	68.125000	-180.000000	0.000000	0.000000	320	1.131710	1	10000	0	1	0
1107.794678	128.000000	68.125000	-180.000000	0.000000	0.000000	320	1.230916	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	1.329959	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	1.417920	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	1.516863	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	1.615849	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	1.714828	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	1.802923	1	10000	0	1	0
1107.737061	128.000000	68.125000	167.464600	-0.878906	0.000000	320	2.901991	2	10000	0	2	0
1107.737061	128.000000	68.125000	159.543457	-6.707153	0.000000	320	2.001216	2	10000	0	2	0
1107.737061	128.000000	68.125000	139.740601	-16.166382	0.000000	320	2.089168	2	10000	0	2	0
1107.737061	128.000000	68.125000	118.844604	-16.386108	0.000000	320	2.188394	2	10000	0	2	0
1107.737061	128.000000	68.125000	105.095215	-16.386108	0.000000	320	2.287558	2	10000	0	2	0
1107.737061	128.000000	68.125000	88.374023	-11.436768	0.000000	320	2.386494	2	10000	0	2	0
1107.737061	128.000000	68.125000	86.830444	-10.777588	0.000000	320	2.474520	2	10000	0	2	0
1107.737061	128.000000	68.125000	86.830444	-10.777588	0.000000	320	2.573507	2	10000	0	2	0
1107.737061	128.000000	68.125000	86.830444	-10.777588	0.000000	320	2.672554	2	10000	0	2	0
1107.737061	128.000000	68.125000	62.852783	-10.667725	0.000000	320	2.760262	2	10000	0	2	0
1107.737061	128.000000	68.125000	37.770996	-9.349365	0.000000	320	2.859021	2	10000	0	2	0
1107.737061	128.000000	68.125000	29.190674	-7.366333	0.000000	320	3.957919	3	10000	0	3	0
1107.737061	128.000000	68.125000	29.080811	-7.366333	0.000000	320	3.056909	3	10000	0	3	0
1107.737061	128.000000	68.125000	29.080811	-7.366333	0.000000	320	3.144838	3	10000	0	3	0
1107.737061	128.000000	68.125000	29.080811	-7.366333	0.000000	320	3.243837	3	10000	0	3	0
1107.737061	128.000000	68.125000	29.080811	-7.366333	0.000000	320	3.342926	3	10000	0	3	0
1107.737061	128.000000	68.125000	29.080811	-7.366333	0.000000	320	3.441909	3	10000	0	3	0
1110.939087	129.344635	68.125000	20.390625	-7.366333	0.000000	320	3.530051	3	10000	0	3	0
1132.906372	137.031219	68.125000	11.700439	-7.366333	0.000000	320	3.628936	3	10000	0	3	0
1162.725220	145.037140	68.125000	9.063721	-6.926880	0.000000	320	3.727828	3	10000	0	3	0
1189.886963	151.274338	68.125000	9.063721	-6.926880	0.000000	320	3.826781	3	10000	0	3	0
1217.570312	156.575607	68.125000	10.052490	-6.926880	0.000000	320	4.914727	4	10000	0	4	0
1237.318726	160.247665	68.125000	27.322998	-6.047974	0.000000	320	4.013971	4	10000	0	4	0
1260.188965	170.053528	68.125000	38.430176	-5.718384	0.000000	320	4.113031	4	10000	0	4	0
1285.048584	185.081161	68.125000	38.655396	-5.718384	0.000000	320	4.201170	4	10000	0	4	0
1310.296997	200.873627	68.125000	38.655396	-5.718384	0.000000	320	4.300214	4	10000	0	4	0
